Federative_Unit,NM_MUN,Lula_votes,Lula_per,Jair_votes,Jair_per
Santa Catarina,Trombudo Central,891,20.07,3548,79.93
Santa Catarina,Tubarão,15985,25.07,47779,74.93
Santa Catarina,Tunápolis,832,24.45,2571,75.55
Santa Catarina,Turvo,1509,17.66,7034,82.34
Santa Catarina,União Do Oeste,801,38.45,1282,61.55
Santa Catarina,Urubici,1812,27.93,4675,72.07
Santa Catarina,Urupema,767,39.68,1166,60.32
Santa Catarina,Urussanga,2964,22.41,10265,77.59
Santa Catarina,Vargeão,1130,45.79,1338,54.21
Santa Catarina,Vargem,970,47.92,1054,52.08
Santa Catarina,Vargem Bonita,1373,41.43,1941,58.57
Santa Catarina,Vidal Ramos,1229,27.23,3285,72.77
Santa Catarina,Videira,8501,27.94,21928,72.06
Santa Catarina,Vitor Meireles,1090,30.15,2525,69.85
Santa Catarina,Witmarsum,788,28.05,2021,71.95
Santa Catarina,Xanxerê,11189,38.71,17718,61.29
Santa Catarina,Xavantina,1315,42.88,1752,57.12
Santa Catarina,Xaxim,6189,33.27,12416,66.73
Santa Catarina,Zortéa,1053,41.69,1473,58.31
Sao Paulo,Adamantina,5122,50,14937,50
Sao Paulo,Adolfo,1113,50,2005,50
Sao Paulo,Aguaí,6904,50,10429,50
Sao Paulo,Águas Da Prata,1750,50,2902,50
Sao Paulo,Águas De Lindóia,3142,50,7991,50
Sao Paulo,Águas De Santa Bárbara,1283,50,2464,50
Sao Paulo,Águas De São Pedro,961,50,2024,50
Sao Paulo,Agudos,7299,50,14648,50
Sao Paulo,Alambari,1307,50,2512,50
Sao Paulo,Alfredo Marcondes,1190,50,1914,50
Sao Paulo,Altair,1037,50,1327,50
Sao Paulo,Altinópolis,4397,50,5136,50
Sao Paulo,Alto Alegre,898,50,1874,50
Sao Paulo,Alumínio,5127,50,5756,50
Sao Paulo,Álvares Florence,984,50,1872,50
Sao Paulo,Álvares Machado,5724,50,8665,50
Sao Paulo,Álvaro De Carvalho,1017,50,1094,50
Sao Paulo,Alvinlândia,957,50,1074,50
Sao Paulo,Americana,45165,50,92771,50
Sao Paulo,Américo Brasiliense,11678,50,9600,50
Sao Paulo,Américo De Campos,1411,50,2481,50
Sao Paulo,Amparo,13354,50,28122,50
Sao Paulo,Analândia,992,50,1984,50
Sao Paulo,Andradina,12281,50,21248,50
Sao Paulo,Angatuba,5799,50,7310,50
Sao Paulo,Anhembi,1498,50,2315,50
Sao Paulo,Anhumas,1051,50,1547,50
Sao Paulo,Aparecida,8119,50,13761,50
Sao Paulo,Aparecida D'Oeste,1409,50,1544,50
Sao Paulo,Apiaí,6461,50,7376,50
Sao Paulo,Araçariguama,5353,50,7198,50
Sao Paulo,Araçatuba,35393,50,79700,50
Sao Paulo,Araçoiaba Da Serra,6517,50,12602,50
Sao Paulo,Aramina,1760,50,1682,50
Sao Paulo,Arandu,1742,50,2523,50
Sao Paulo,Arapeí,922,50,872,50
Sao Paulo,Araraquara,66381,50,65076,50
Sao Paulo,Araras,24138,50,52074,50
Sao Paulo,Arco-Íris,632,50,1065,50
Sao Paulo,Arealva,1646,50,3129,50
Sao Paulo,Areias,1587,50,946,50
Sao Paulo,Areiópolis,2868,50,3515,50
Sao Paulo,Ariranha,1901,50,3307,50
Sao Paulo,Artur Nogueira,10932,50,18979,50
Sao Paulo,Arujá,22847,50,30665,50
Sao Paulo,Aspásia,615,50,858,50
Sao Paulo,Assis,20387,50,33844,50
Sao Paulo,Atibaia,32014,50,56255,50
Sao Paulo,Auriflama,2857,50,5760,50
Sao Paulo,Avaí,1527,50,1500,50
Sao Paulo,Avanhandava,2851,50,2942,50
Sao Paulo,Avaré,17644,50,30775,50
Sao Paulo,Bady Bassitt,3410,50,7638,50
Sao Paulo,Balbinos,442,50,639,50
Sao Paulo,Bálsamo,1919,50,3883,50
Sao Paulo,Bananal,3511,50,2837,50
Sao Paulo,Barão De Antonina,1031,50,993,50
Sao Paulo,Barbosa,1644,50,2237,50
Sao Paulo,Bariri,5047,50,12760,50
Sao Paulo,Barra Bonita,7658,50,14684,50
Sao Paulo,Barra Do Chapéu,1738,50,1727,50
Sao Paulo,Barra Do Turvo,2239,50,2162,50
Sao Paulo,Barretos,23921,50,40384,50
Sao Paulo,Barrinha,9606,50,9041,50
Sao Paulo,Barueri,102713,50,109971,50
Sao Paulo,Bastos,3785,50,9478,50
Sao Paulo,Batatais,14217,50,18531,50
Sao Paulo,Bauru,80145,50,125569,50
Sao Paulo,Bebedouro,13525,50,29911,50
Sao Paulo,Bento De Abreu,689,50,983,50
Sao Paulo,Bernardino De Campos,2300,50,3835,50
Sao Paulo,Bertioga,15004,50,19594,50
Sao Paulo,Bilac,1485,50,3416,50
Sao Paulo,Birigui,17980,50,49166,50
Sao Paulo,Biritiba Mirim,6910,50,10445,50
Sao Paulo,Boa Esperança Do Sul,4431,50,3242,50
Sao Paulo,Bocaina,2205,50,4517,50
Sao Paulo,Bofete,2286,50,3523,50
Sao Paulo,Boituva,11424,50,22432,50
Sao Paulo,Bom Jesus Dos Perdões,5165,50,8551,50
Sao Paulo,Bom Sucesso De Itararé,1384,50,1121,50
Sao Paulo,Borá,330,50,460,50
Sao Paulo,Boracéia,1226,50,1724,50
Sao Paulo,Borborema,2702,50,5749,50
Sao Paulo,Borebi,701,50,977,50
Sao Paulo,Botucatu,33816,50,47560,50
Sao Paulo,Bragança Paulista,33003,50,66832,50
Sao Paulo,Braúna,1030,50,2275,50
Sao Paulo,Brejo Alegre,1044,50,898,50
Sao Paulo,Brodowski,4390,50,9320,50
Sao Paulo,Brotas,4071,50,9188,50
Sao Paulo,Buri,4551,50,6963,50
Sao Paulo,Buritama,3544,50,6327,50
Sao Paulo,Buritizal,917,50,2024,50
Sao Paulo,Cabrália Paulista,1228,50,1329,50
Sao Paulo,Cabreúva,9973,50,16677,50
Sao Paulo,Caçapava,18741,50,36878,50
Sao Paulo,Cachoeira Paulista,7636,50,10952,50
Sao Paulo,Caconde,4546,50,5774,50
Sao Paulo,Cafelândia,3545,50,5912,50
Sao Paulo,Caiabu,1338,50,1367,50
Sao Paulo,Caieiras,26161,50,27747,50
Sao Paulo,Caiuá,1639,50,1264,50
Sao Paulo,Cajamar,25152,50,26060,50
Sao Paulo,Cajati,5493,50,10938,50
Sao Paulo,Cajobi,2275,50,3621,50
Sao Paulo,Cajuru,6621,50,7268,50
Sao Paulo,Campina Do Monte Alegre,1460,50,2212,50
Sao Paulo,Campinas,286779,50,368251,50
Sao Paulo,Campo Limpo Paulista,18977,50,26382,50
Sao Paulo,Campos Do Jordão,10493,50,17558,50
Sao Paulo,Campos Novos Paulista,1071,50,1757,50
Sao Paulo,Cananéia,3097,50,4150,50
Sao Paulo,Canas,1187,50,1774,50
Sao Paulo,Cândido Mota,5548,50,12459,50
Sao Paulo,Cândido Rodrigues,636,50,1292,50
Sao Paulo,Canitar,1387,50,1578,50
Sao Paulo,Capão Bonito,10127,50,15942,50
Sao Paulo,Capela Do Alto,3639,50,7544,50
Sao Paulo,Capivari,9323,50,20135,50
Sao Paulo,Caraguatatuba,30819,50,45092,50
Sao Paulo,Carapicuíba,118877,50,103403,50
Sao Paulo,Cardoso,3147,50,3831,50
Sao Paulo,Casa Branca,4901,50,9789,50
Sao Paulo,Cássia Dos Coqueiros,944,50,1058,50
Sao Paulo,Castilho,6520,50,5158,50
Sao Paulo,Catanduva,20301,50,46210,50
Sao Paulo,Catiguá,1497,50,2945,50
Sao Paulo,Cedral,1697,50,4274,50
Sao Paulo,Cerqueira César,4373,50,6545,50
Sao Paulo,Cerquilho,7508,50,19447,50
Sao Paulo,Cesário Lange,2932,50,6841,50
Sao Paulo,Charqueada,3034,50,7009,50
Sao Paulo,Chavantes,2754,50,4206,50
Sao Paulo,Clementina,1528,50,2743,50
Sao Paulo,Colina,5025,50,5794,50
Sao Paulo,Colômbia,1981,50,2172,50
Sao Paulo,Conchal,4674,50,12369,50
Sao Paulo,Conchas,2880,50,6706,50
Sao Paulo,Cordeirópolis,5100,50,10004,50
Sao Paulo,Coroados,1013,50,2239,50
Sao Paulo,Coronel Macedo,1840,50,1144,50
Sao Paulo,Corumbataí,763,50,1826,50
Sao Paulo,Cosmópolis,14272,50,19757,50
Sao Paulo,Cosmorama,2060,50,3443,50
Sao Paulo,Cotia,71547,50,69121,50
Sao Paulo,Cravinhos,6495,50,13162,50
Sao Paulo,Cristais Paulista,2326,50,3287,50
Sao Paulo,Cruzália,569,50,1033,50
Sao Paulo,Cruzeiro,17778,50,26115,50
Sao Paulo,Cubatão,36581,50,33610,50
Sao Paulo,Cunha,6194,50,7493,50
Sao Paulo,Descalvado,5700,50,12497,50
Sao Paulo,Diadema,154387,50,102841,50
Sao Paulo,Dirce Reis,590,50,642,50
Sao Paulo,Divinolândia,2380,50,4948,50
Sao Paulo,Dobrada,2774,50,2202,50
Sao Paulo,Dois Córregos,4692,50,9161,50
Sao Paulo,Dolcinópolis,1021,50,659,50
Sao Paulo,Dourado,2241,50,2961,50
Sao Paulo,Dracena,7569,50,18374,50
Sao Paulo,Duartina,3146,50,4488,50
Sao Paulo,Dumont,1996,50,3551,50
Sao Paulo,Echaporã,1437,50,2460,50
Sao Paulo,Eldorado,3683,50,4352,50
Sao Paulo,Elias Fausto,3422,50,7196,50
Sao Paulo,Elisiário,697,50,1440,50
Sao Paulo,Embaúba,761,50,1090,50
Sao Paulo,Embu Das Artes,88298,50,66009,50
Sao Paulo,Embu-Guaçu,20079,50,19410,50
Sao Paulo,Emilianópolis,1043,50,1109,50
Sao Paulo,Engenheiro Coelho,4067,50,7101,50
Sao Paulo,Espírito Santo Do Pinhal,8746,50,15006,50
Sao Paulo,Espírito Santo Do Turvo,1198,50,1344,50
Sao Paulo,Estiva Gerbi,2452,50,4750,50
Sao Paulo,Estrela Do Norte,1062,50,863,50
Sao Paulo,Estrela D'Oeste,1807,50,3570,50
Sao Paulo,Euclides Da Cunha Paulista,3017,50,1709,50
Sao Paulo,Fartura,4476,50,5145,50
Sao Paulo,Fernando Prestes,1265,50,2474,50
Sao Paulo,Fernandópolis,14631,50,24566,50
Sao Paulo,Fernão,406,50,772,50
Sao Paulo,Ferraz De Vasconcelos,55271,50,44398,50
Sao Paulo,Flora Rica,555,50,576,50
Sao Paulo,Floreal,908,50,1145,50
Sao Paulo,Flórida Paulista,2246,50,3740,50
Sao Paulo,Florínea,1016,50,1002,50
Sao Paulo,Franca,67686,50,119713,50
Sao Paulo,Francisco Morato,57575,50,38789,50
Sao Paulo,Franco Da Rocha,42174,50,35285,50
Sao Paulo,Gabriel Monteiro,615,50,1413,50
Sao Paulo,Gália,1892,50,1844,50
Sao Paulo,Garça,8113,50,16940,50
Sao Paulo,Gastão Vidigal,1267,50,983,50
Sao Paulo,Gavião Peixoto,1765,50,1292,50
Sao Paulo,General Salgado,2256,50,4049,50
Sao Paulo,Getulina,2350,50,3052,50
Sao Paulo,Glicério,1216,50,1678,50
Sao Paulo,Guaiçara,2455,50,3704,50
Sao Paulo,Guaimbê,1601,50,1760,50
Sao Paulo,Guaíra,7765,50,13046,50
Sao Paulo,Guapiaçu,4295,50,7508,50
Sao Paulo,Guapiara,6174,50,4398,50
Sao Paulo,Guará,5529,50,5529,50
Sao Paulo,Guaraçaí,1719,50,3149,50
Sao Paulo,Guaraci,3154,50,3042,50
Sao Paulo,Guarani D'Oeste,687,50,635,50
Sao Paulo,Guarantã,1490,50,2272,50
Sao Paulo,Guararapes,5978,50,12126,50
Sao Paulo,Guararema,6975,50,12212,50
Sao Paulo,Guaratinguetá,25075,50,47275,50
Sao Paulo,Guareí,2466,50,4482,50
Sao Paulo,Guariba,10125,50,11836,50
Sao Paulo,Guarujá,76431,50,99610,50
Sao Paulo,Guarulhos,337689,50,391234,50
Sao Paulo,Guatapará,2342,50,1989,50
Sao Paulo,Guzolândia,1409,50,1270,50
Sao Paulo,Herculândia,2094,50,3230,50
Sao Paulo,Holambra,3154,50,6492,50
Sao Paulo,Hortolândia,57692,50,69513,50
Sao Paulo,Iacanga,2274,50,4254,50
Sao Paulo,Iacri,1277,50,2505,50
Sao Paulo,Iaras,1596,50,1379,50
Sao Paulo,Ibaté,8857,50,10204,50
Sao Paulo,Ibirá,2239,50,4826,50
Sao Paulo,Ibirarema,1229,50,2690,50
Sao Paulo,Ibitinga,11458,50,21029,50
Sao Paulo,Ibiúna,15182,50,30098,50
Sao Paulo,Icém,2222,50,2482,50
Sao Paulo,Iepê,1899,50,2966,50
Sao Paulo,Igaraçu Do Tietê,5503,50,7998,50
Sao Paulo,Igarapava,7426,50,7446,50
Sao Paulo,Igaratá,2550,50,4102,50
Sao Paulo,Iguape,6571,50,9454,50
Sao Paulo,Ilha Comprida,3593,50,4709,50
Sao Paulo,Ilha Solteira,6442,50,8205,50
Sao Paulo,Ilhabela,9596,50,12076,50
Sao Paulo,Indaiatuba,51345,50,91937,50
Sao Paulo,Indiana,1191,50,2024,50
Sao Paulo,Indiaporã,1189,50,1214,50
Sao Paulo,Inúbia Paulista,668,50,1753,50
Sao Paulo,Ipaussu,3009,50,4888,50
Sao Paulo,Iperó,7427,50,8039,50
Sao Paulo,Ipeúna,1261,50,2972,50
Sao Paulo,Ipiguá,1010,50,2311,50
Sao Paulo,Iporanga,1345,50,1008,50
Sao Paulo,Ipuã,4819,50,4066,50
Sao Paulo,Iracemápolis,4454,50,9790,50
Sao Paulo,Irapuã,1176,50,3017,50
Sao Paulo,Irapuru,1407,50,2171,50
Sao Paulo,Itaberá,5023,50,5754,50
Sao Paulo,Itaí,6629,50,6333,50
Sao Paulo,Itajobi,2497,50,7145,50
Sao Paulo,Itaju,849,50,1442,50
Sao Paulo,Itanhaém,25948,50,31700,50
Sao Paulo,Itaoca,1179,50,924,50
Sao Paulo,Itapecerica Da Serra,53188,50,39226,50
Sao Paulo,Itapetininga,28371,50,58297,50
Sao Paulo,Itapeva,19273,50,32952,50
Sao Paulo,Itapevi,68686,50,53526,50
Sao Paulo,Itapira,13633,50,28124,50
Sao Paulo,Itapirapuã Paulista,1416,50,1088,50
Sao Paulo,Itápolis,6854,50,15807,50
Sao Paulo,Itaporanga,3487,50,4860,50
Sao Paulo,Itapuí,3092,50,4360,50
Sao Paulo,Itapura,1807,50,692,50
Sao Paulo,Itaquaquecetuba,99364,50,87164,50
Sao Paulo,Itararé,9264,50,16112,50
Sao Paulo,Itariri,2573,50,4042,50
Sao Paulo,Itatiba,21593,50,43044,50
Sao Paulo,Itatinga,4215,50,6165,50
Sao Paulo,Itirapina,3090,50,4461,50
Sao Paulo,Itirapuã,2042,50,1714,50
Sao Paulo,Itobi,2034,50,2589,50
Sao Paulo,Itu,33624,50,60031,50
Sao Paulo,Itupeva,12525,50,21512,50
Sao Paulo,Ituverava,8399,50,12759,50
Sao Paulo,Jaborandi,1958,50,2102,50
Sao Paulo,Jaboticabal,14085,50,25232,50
Sao Paulo,Jacareí,49573,50,83006,50
Sao Paulo,Jaci,1777,50,2637,50
Sao Paulo,Jacupiranga,2981,50,6274,50
Sao Paulo,Jaguariúna,11811,50,21568,50
Sao Paulo,Jales,9037,50,19385,50
Sao Paulo,Jambeiro,1459,50,2311,50
Sao Paulo,Jandira,30942,50,29948,50
Sao Paulo,Jardinópolis,7501,50,14171,50
Sao Paulo,Jarinu,6936,50,12076,50
Sao Paulo,Jaú,22163,50,56644,50
Sao Paulo,Jeriquara,1257,50,1140,50
Sao Paulo,Joanópolis,2446,50,4924,50
Sao Paulo,João Ramalho,1193,50,1405,50
Sao Paulo,José Bonifácio,7318,50,13915,50
Sao Paulo,Júlio Mesquita,1567,50,1286,50
Sao Paulo,Jumirim,613,50,1185,50
Sao Paulo,Jundiaí,91357,50,160078,50
Sao Paulo,Junqueirópolis,3481,50,6983,50
Sao Paulo,Juquiá,4161,50,6618,50
Sao Paulo,Juquitiba,8467,50,8620,50
Sao Paulo,Lagoinha,1776,50,2197,50
Sao Paulo,Laranjal Paulista,4473,50,11438,50
Sao Paulo,Lavínia,1355,50,1572,50
Sao Paulo,Lavrinhas,2327,50,2459,50
Sao Paulo,Leme,19516,50,36488,50
Sao Paulo,Lençóis Paulista,9974,50,28970,50
Sao Paulo,Limeira,46753,50,129373,50
Sao Paulo,Lindóia,1310,50,3162,50
Sao Paulo,Lins,11660,50,29727,50
Sao Paulo,Lorena,16788,50,31671,50
Sao Paulo,Lourdes,553,50,888,50
Sao Paulo,Louveira,10656,50,18720,50
Sao Paulo,Lucélia,3673,50,6430,50
Sao Paulo,Lucianópolis,777,50,817,50
Sao Paulo,Luís Antônio,3416,50,3896,50
Sao Paulo,Luiziânia,1293,50,1674,50
Sao Paulo,Lupércio,1205,50,1362,50
Sao Paulo,Lutécia,888,50,991,50
Sao Paulo,Macatuba,3135,50,6871,50
Sao Paulo,Macaubal,1432,50,3258,50
Sao Paulo,Macedônia,1082,50,1669,50
Sao Paulo,Magda,912,50,1259,50
Sao Paulo,Mairinque,13058,50,16238,50
Sao Paulo,Mairiporã,19164,50,29538,50
Sao Paulo,Manduri,2214,50,3208,50
Sao Paulo,Marabá Paulista,1328,50,900,50
Sao Paulo,Maracaí,3096,50,5238,50
Sao Paulo,Marapoama,504,50,1611,50
Sao Paulo,Mariápolis,971,50,1314,50
Sao Paulo,Marília,41031,50,93172,50
Sao Paulo,Marinópolis,638,50,731,50
Sao Paulo,Martinópolis,5348,50,8716,50
Sao Paulo,Matão,19461,50,30481,50
Sao Paulo,Mauá,126418,50,111172,50
Sao Paulo,Mendonça,1552,50,2286,50
Sao Paulo,Meridiano,1176,50,1643,50
Sao Paulo,Mesópolis,580,50,759,50
Sao Paulo,Miguelópolis,5470,50,6007,50
Sao Paulo,Mineiros Do Tietê,2067,50,4667,50
Sao Paulo,Mira Estrela,895,50,1099,50
Sao Paulo,Miracatu,4194,50,6800,50
Sao Paulo,Mirandópolis,4340,50,9487,50
Sao Paulo,Mirante Do Paranapanema,5727,50,4015,50
Sao Paulo,Mirassol,10875,50,23095,50
Sao Paulo,Mirassolândia,1130,50,2006,50
Sao Paulo,Mococa,13005,50,23963,50
Sao Paulo,Mogi Das Cruzes,105855,50,139298,50
Sao Paulo,Mogi Guaçu,26506,50,62945,50
Sao Paulo,Mogi Mirim,15611,50,36952,50
Sao Paulo,Mombuca,776,50,1631,50
Sao Paulo,Monções,610,50,940,50
Sao Paulo,Mongaguá,16171,50,17243,50
Sao Paulo,Monte Alegre Do Sul,1566,50,3274,50
Sao Paulo,Monte Alto,8387,50,19274,50
Sao Paulo,Monte Aprazível,4717,50,8454,50
Sao Paulo,Monte Azul Paulista,3683,50,7177,50
Sao Paulo,Monte Castelo,1315,50,1420,50
Sao Paulo,Monte Mor,15598,50,18971,50
Sao Paulo,Monteiro Lobato,1376,50,1588,50
Sao Paulo,Morro Agudo,6670,50,8780,50
Sao Paulo,Morungaba,2696,50,5558,50
Sao Paulo,Motuca,1367,50,1308,50
Sao Paulo,Murutinga Do Sul,1014,50,1652,50
Sao Paulo,Nantes,861,50,878,50
Sao Paulo,Narandiba,1806,50,1647,50
Sao Paulo,Natividade Da Serra,1673,50,2445,50
Sao Paulo,Nazaré Paulista,4061,50,6589,50
Sao Paulo,Neves Paulista,2242,50,3500,50
Sao Paulo,Nhandeara,1878,50,4090,50
Sao Paulo,Nipoã,1207,50,1708,50
Sao Paulo,Nova Aliança,1409,50,2572,50
Sao Paulo,Nova Campina,2500,50,2848,50
Sao Paulo,Nova Canaã Paulista,702,50,747,50
Sao Paulo,Nova Castilho,367,50,617,50
Sao Paulo,Nova Europa,3195,50,2557,50
Sao Paulo,Nova Granada,5313,50,6270,50
Sao Paulo,Nova Guataporanga,773,50,727,50
Sao Paulo,Nova Independência,1150,50,1372,50
Sao Paulo,Nova Luzitânia,1065,50,1005,50
Sao Paulo,Nova Odessa,13728,50,22857,50
Sao Paulo,Novais,1080,50,1709,50
Sao Paulo,Novo Horizonte,6705,50,15093,50
Sao Paulo,Nuporanga,1690,50,2828,50
Sao Paulo,Ocauçu,1148,50,1442,50
Sao Paulo,Óleo,671,50,1163,50
Sao Paulo,Olímpia,11020,50,20690,50
Sao Paulo,Onda Verde,1339,50,1803,50
Sao Paulo,Oriente,1456,50,2503,50
Sao Paulo,Orindiúva,1833,50,1976,50
Sao Paulo,Orlândia,8879,50,14135,50
Sao Paulo,Osasco,222285,50,218756,50
Sao Paulo,Oscar Bressane,594,50,1280,50
Sao Paulo,Osvaldo Cruz,5306,50,12445,50
Sao Paulo,Ourinhos,22040,50,36790,50
Sao Paulo,Ouro Verde,2276,50,2325,50
Sao Paulo,Ouroeste,2403,50,3359,50
Sao Paulo,Pacaembu,2074,50,4007,50
Sao Paulo,Palestina,2647,50,4087,50
Sao Paulo,Palmares Paulista,2835,50,3250,50
Sao Paulo,Palmeira D'Oeste,2289,50,3453,50
Sao Paulo,Palmital,4425,50,8260,50
Sao Paulo,Panorama,3172,50,4785,50
Sao Paulo,Paraguaçu Paulista,9564,50,13739,50
Sao Paulo,Paraibuna,5128,50,5446,50
Sao Paulo,Paraíso,1293,50,2285,50
Sao Paulo,Paranapanema,4599,50,6046,50
Sao Paulo,Paranapuã,1182,50,1574,50
Sao Paulo,Parapuã,2090,50,3860,50
Sao Paulo,Pardinho,1629,50,2529,50
Sao Paulo,Pariquera-Açu,3595,50,7365,50
Sao Paulo,Parisi,814,50,1274,50
Sao Paulo,Patrocínio Paulista,3136,50,4887,50
Sao Paulo,Paulicéia,1670,50,2754,50
Sao Paulo,Paulínia,26362,50,38254,50
Sao Paulo,Paulistânia,515,50,888,50
Sao Paulo,Paulo De Faria,2368,50,2221,50
Sao Paulo,Pederneiras,8060,50,17743,50
Sao Paulo,Pedra Bela,1588,50,2265,50
Sao Paulo,Pedranópolis,826,50,1043,50
Sao Paulo,Pedregulho,4914,50,4145,50
Sao Paulo,Pedreira,7263,50,18555,50
Sao Paulo,Pedrinhas Paulista,719,50,1427,50
Sao Paulo,Pedro De Toledo,2439,50,2944,50
Sao Paulo,Penápolis,11804,50,22499,50
Sao Paulo,Pereira Barreto,6066,50,8109,50
Sao Paulo,Pereiras,1963,50,2807,50
Sao Paulo,Peruíbe,17466,50,23989,50
Sao Paulo,Piacatu,1352,50,2240,50
Sao Paulo,Piedade,11265,50,19474,50
Sao Paulo,Pilar Do Sul,6183,50,11070,50
Sao Paulo,Pindamonhangaba,32659,50,57969,50
Sao Paulo,Pindorama,2866,50,5615,50
Sao Paulo,Pinhalzinho,2738,50,5480,50
Sao Paulo,Piquerobi,1171,50,1150,50
Sao Paulo,Piquete,2645,50,4981,50
Sao Paulo,Piracaia,5471,50,10978,50
Sao Paulo,Piracicaba,73612,50,155716,50
Sao Paulo,Piraju,6896,50,9893,50
Sao Paulo,Pirajuí,3977,50,7453,50
Sao Paulo,Pirangi,1989,50,4321,50
Sao Paulo,Pirapora Do Bom Jesus,5518,50,4613,50
Sao Paulo,Pirapozinho,6224,50,9216,50
Sao Paulo,Pirassununga,13061,50,29979,50
Sao Paulo,Piratininga,2355,50,5147,50
Sao Paulo,Pitangueiras,8842,50,10554,50
Sao Paulo,Planalto,1472,50,1606,50
Sao Paulo,Platina,737,50,1306,50
Sao Paulo,Poá,34621,50,36451,50
Sao Paulo,Poloni,1235,50,2149,50
Sao Paulo,Pompéia,3661,50,9001,50
Sao Paulo,Pongaí,755,50,1575,50
Sao Paulo,Pontal,10562,50,11760,50
Sao Paulo,Pontalinda,1247,50,1192,50
Sao Paulo,Pontes Gestal,748,50,1002,50
Sao Paulo,Populina,1594,50,1218,50
Sao Paulo,Porangaba,2216,50,3152,50
Sao Paulo,Porto Feliz,10005,50,21288,50
Sao Paulo,Porto Ferreira,9797,50,20890,50
Sao Paulo,Potim,4071,50,5933,50
Sao Paulo,Potirendaba,3697,50,6900,50
Sao Paulo,Pracinha,476,50,585,50
Sao Paulo,Pradópolis,4360,50,6033,50
Sao Paulo,Praia Grande,75180,50,105028,50
Sao Paulo,Pratânia,1524,50,1930,50
Sao Paulo,Presidente Alves,1040,50,1513,50
Sao Paulo,Presidente Bernardes,3215,50,4928,50
Sao Paulo,Presidente Epitácio,9030,50,12892,50
Sao Paulo,Presidente Prudente,42130,50,89544,50
Sao Paulo,Presidente Venceslau,6603,50,14070,50
Sao Paulo,Promissão,8030,50,11929,50
Sao Paulo,Quadra,1118,50,1617,50
Sao Paulo,Quatá,2870,50,4855,50
Sao Paulo,Queiroz,1037,50,1292,50
Sao Paulo,Queluz,2908,50,2528,50
Sao Paulo,Quintana,1618,50,2501,50
Sao Paulo,Rafard,1765,50,3980,50
Sao Paulo,Rancharia,7398,50,10043,50
Sao Paulo,Redenção Da Serra,1414,50,1643,50
Sao Paulo,Regente Feijó,4515,50,7588,50
Sao Paulo,Reginópolis,1118,50,2516,50
Sao Paulo,Registro,12577,50,20895,50
Sao Paulo,Restinga,2474,50,2565,50
Sao Paulo,Ribeira,1329,50,923,50
Sao Paulo,Ribeirão Bonito,2865,50,3438,50
Sao Paulo,Ribeirão Branco,5583,50,5287,50
Sao Paulo,Ribeirão Corrente,1489,50,1770,50
Sao Paulo,Ribeirão Do Sul,1509,50,1596,50
Sao Paulo,Ribeirão Dos Índios,765,50,700,50
Sao Paulo,Ribeirão Grande,2753,50,2197,50
Sao Paulo,Ribeirão Pires,32866,50,34652,50
Sao Paulo,Ribeirão Preto,139784,50,206363,50
Sao Paulo,Rifaina,1544,50,1805,50
Sao Paulo,Rincão,2949,50,2559,50
Sao Paulo,Rinópolis,1799,50,3881,50
Sao Paulo,Rio Claro,37670,50,78720,50
Sao Paulo,Rio Das Pedras,6410,50,12972,50
Sao Paulo,Rio Grande Da Serra,14599,50,11684,50
Sao Paulo,Riolândia,2761,50,2644,50
Sao Paulo,Riversul,1637,50,1766,50
Sao Paulo,Rosana,5512,50,4526,50
Sao Paulo,Roseira,2489,50,4127,50
Sao Paulo,Rubiácea,713,50,1058,50
Sao Paulo,Rubinéia,912,50,1435,50
Sao Paulo,Sabino,1340,50,1882,50
Sao Paulo,Sagres,744,50,808,50
Sao Paulo,Sales,1069,50,2770,50
Sao Paulo,Sales Oliveira,2324,50,4105,50
Sao Paulo,Salesópolis,4506,50,6834,50
Sao Paulo,Salmourão,1248,50,1746,50
Sao Paulo,Saltinho,1048,50,4530,50
Sao Paulo,Salto,28325,50,44746,50
Sao Paulo,Salto De Pirapora,9455,50,13494,50
Sao Paulo,Salto Grande,2045,50,2861,50
Sao Paulo,Sandovalina,1610,50,948,50
Sao Paulo,Santa Adélia,3176,50,5173,50
Sao Paulo,Santa Albertina,1523,50,2402,50
Sao Paulo,Santa Bárbara D'Oeste,37322,50,73567,50
Sao Paulo,Santa Branca,3485,50,5331,50
Sao Paulo,Santa Clara D'Oeste,754,50,1008,50
Sao Paulo,Santa Cruz Da Conceição,921,50,2164,50
Sao Paulo,Santa Cruz Da Esperança,661,50,906,50
Sao Paulo,Santa Cruz Das Palmeiras,6102,50,10023,50
Sao Paulo,Santa Cruz Do Rio Pardo,7147,50,18666,50
Sao Paulo,Santa Ernestina,1835,50,2100,50
Sao Paulo,Santa Fé Do Sul,6151,50,13258,50
Sao Paulo,Santa Gertrudes,4899,50,9747,50
Sao Paulo,Santa Isabel,12195,50,19461,50
